count	combination
0	triplet
0	triplet
0	triplet
4	triplet
1	triplet
0	triplet
3	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
2	triplet
0	triplet
0	triplet
0	triplet
0	triplet
3	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
1	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
2	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
1	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
3	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
2	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
3	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
4	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
2	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
2	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
2	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
2	triplet
1	triplet
2	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
1	triplet
0	triplet
1	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	triplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
3	quadruplet
4	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
1	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
3	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
3	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
