gene p.value alpha alpha_low alpha_high p.adj
ypmA 0.1089272709856387 105.14631283827158 0.03577668712316904 106.36296851603744 0.8487497109982873
ypmB 0.13004907110206548 62.87168594111132 0.03572200475352408 106.34259889754341 0.8487497109982873
ypmP 0.25310197143888385 104.12105777914027 0.03902512259263839 106.35357542340248 0.8487497109982873
ypmQ 0.1591536435282889 18.037979114083363 0.03580236806120391 106.32748926966211 0.8487497109982873
ypmR 0.2105488020569588 95.5115073795363 0.6307340512138057 106.35426125529537 0.8487497109982873
ypoC 0.15595687171991282 76.96211829618596 0.03572674015691782 106.38429753137004 0.8487497109982873
yppC 0.12409486053080848 103.14476673318755 0.035833760575004286 106.37157313781665 0.8487497109982873
yppE 0.0705696533839017 14.108369646006286 0.03571624627482611 106.34340560167516 0.8487497109982873
yppG 0.15595687171991282 104.08046078810048 0.035804604283880784 106.35155211704159 0.8487497109982873
ypsA 0.0695975204338923 101.44951059075763 0.03614308908813981 106.3638473311187 0.8487497109982873
ypsC 0.0695975204338923 100.81505092052754 0.22110896996804252 106.35106962411218 0.8487497109982873
ypuA 0.0980726469576999 82.41897610711648 0.03579179550529871 106.33937156979042 0.8487497109982873
ypuF 0.16418389985966736 105.11007536980111 0.29727514470397054 106.38990068563693 0.8487497109982873
ypuI 0.1063284754828216 104.04921177714003 5.172092741020414 106.37327057881701 0.8487497109982873
ypvA 0.07826927536569235 102.78648310908721 1.653706711471551 106.37903867408849 0.8487497109982873
ypwA 0.04606768433923259 100.69480192680514 1.607557516908542 106.36510305638572 0.8487497109982873
ypzH 0.2116563970117345 20.32451901165752 0.035822206852248045 106.3611232099997 0.8487497109982873
yqeC 0.47684379108420344 97.46739422620044 0.21439974656925698 106.33833289284115 0.8487497109982873
yqeD 0.2425985005806006 104.80123457190743 2.0666470415899476 106.36396486781183 0.8487497109982873
yqeG 0.0695975204338923 103.83217312988651 0.03577730670226848 106.38012465001293 0.8487497109982873
yqeH 0.0695975204338923 95.97231261584355 3.4592955168951764 106.36777857814707 0.8487497109982873
yqeK 0.0695975204338923 97.61076002585051 3.203725462532872 106.37248748559567 0.8487497109982873
yqeM 0.0519987477816528 102.05872520766813 0.03819398874771613 106.38022329362147 0.8487497109982873
yqeV 0.05315412135711384 100.98923252421815 0.03610681557146479 106.36081497592251 0.8487497109982873
yqeY 0.01978767959144197 95.57849918785666 0.522344403348093 106.37354923541722 0.8487497109982873
yqfC 0.1063284754828216 104.29854254260593 1.8505126087839534 106.38966476898528 0.8487497109982873
yqfD 0.19298185719731548 104.42625993256965 0.21273622838987782 106.38187906460502 0.8487497109982873
yqfF 0.07390807285772773 104.20466982502958 3.560882782001619 106.3434369506566 0.8487497109982873
yqfL 0.0980726469576999 104.44294744269214 0.03586111400538261 106.37982025625789 0.8487497109982873
yqfO 0.0695975204338923 38.66681159907441 0.035844226103533106 106.33931244978032 0.8487497109982873
yqfT 0.12270791460444744 103.01391237494579 0.03602570374133672 106.36814312853332 0.8487497109982873
yqfU 0.17748275255015433 104.09895669735442 0.03590643807175424 106.37490242685413 0.8487497109982873
yqgE 0.06923218331832685 98.54914427102979 0.13098671373941748 106.37439878256055 0.8487497109982873
yqgG 0.4594372265330124 66.68062546245153 0.03620226593402081 106.37780420638282 0.8487497109982873
yqgQ 0.0980726469576999 103.81244568800341 0.035796434234000946 106.36555089816258 0.8487497109982873
yqgS 0.048565590316910226 101.15289522624965 0.035862408387279957 106.3493659984584 0.8487497109982873
yqgV 0.18857743845744604 16.036984188375357 0.03583088550463714 106.36144504054946 0.8487497109982873
yqgW 0.15595687171991282 102.5572136890869 0.03580427213143282 106.36725049593915 0.8487497109982873
yqgX 0.1229256005118617 104.08589659871308 0.03658629317826077 106.37661887973833 0.8487497109982873
yqhG 0.08534779245388784 99.79445777727486 0.035848709432237516 106.35479814124602 0.8487497109982873
yqhH 0.08534779245388784 102.27662518656706 3.9803470622318153 106.34882274171292 0.8487497109982873
yqhL 0.16535953559278094 98.92988266761363 0.9528934549984722 106.37699835590493 0.8487497109982873
yqhP 0.15595687171991282 17.809637758602875 0.035715867237763294 106.376454532473 0.8487497109982873
yqhQ 0.05315412135711384 104.74385166673514 3.3031079625345665 106.37193291963963 0.8487497109982873
yqhR 0.1063284754828216 105.34160219585729 0.21120760998090496 106.38137943389111 0.8487497109982873
yqhT 0.07403283147509904 80.92929539172113 0.03584403181025325 106.37768972448603 0.8487497109982873
yqhV 0.38031664740892074 103.69922688148569 0.03647850930319896 106.38011122095801 0.8487497109982873
yqhY 0.02525031090208488 103.6983837798706 3.716803380523209 106.37893368787662 0.8487497109982873
yqiK 0.0883002986588668 105.3600652257547 4.502951183393277 106.35253735577473 0.8487497109982873
yqiW 0.0980726469576999 102.13710324034625 3.788885352146364 106.36768007909404 0.8487497109982873
yqjA 0.015785626029002225 91.4621596414099 0.03628158811248222 106.37113775165878 0.8487497109982873
yqjB 0.15595687171991282 53.75961672541132 0.03594864504391088 106.37272149708583 0.8487497109982873
yqjE 0.015785626029002225 28.309176964943838 0.03573521501256273 106.3515964804478 0.8487497109982873
yqjP 0.04091004218605273 100.94718758133686 2.9607523933825233 106.35114613778472 0.8487497109982873
yqjQ 0.0695975204338923 102.62624281312672 2.714285435500844 106.37461422402197 0.8487497109982873
yqjV 0.17478240629644473 104.46888306499002 0.0360824361843847 106.36831838305719 0.8487497109982873
yqjY 0.25310197143888385 100.5018768596005 0.0374308325787409 106.32940981359367 0.8487497109982873
yqjZ 0.22008690377528617 99.69527889614633 4.15664302770203 106.36606284705056 0.8487497109982873
yqkA1 0.1786824691404099 10.972377348970802 0.03605966868674651 106.31738820847715 0.8487497109982873
yqkB 0.1402789142928061 49.096807886924644 0.03636592965266891 106.37966363471847 0.8487497109982873
yqkC 0.2116563970117345 98.03886442545809 0.036928897981773 106.38944060219593 0.8487497109982873
yqkF 0.197246236885922 102.36685905555464 3.002311568435161 106.371716611434 0.8487497109982873
yqxA 0.15595687171991282 42.46173514587634 0.03578435171601291 106.35339485557168 0.8487497109982873
yqzE 0.15906496834813014 103.7499610178142 0.03585747712341585 106.33294713993338 0.8487497109982873
yqzF 0.0782913310834558 100.74324588339613 0.03719914392347985 106.36590310125145 0.8487497109982873
yraL 0.09625529987604198 15.518493243024064 0.035743290012941804 106.20655909162373 0.8487497109982873
yrbG 0.06739895127574833 94.76238382321728 0.47685879783957413 106.37169773584091 0.8487497109982873
yrdF 0.4756849928894363 10.282658542435229 0.03835715391496676 106.367669911249 0.8487497109982873
yrhD 0.11606567778045376 13.219715311548843 0.03585604189758573 106.3366933015219 0.8487497109982873
yrhF 0.0795713262833427 17.42937247723821 0.03582031503286497 106.33399211833301 0.8487497109982873
yrhG 0.3557118466871413 104.5130282965733 0.03638142155631524 106.38340246773114 0.8487497109982873
yrhO 0.16165023141629484 10.618251437462375 0.035889080651313264 106.32129932024809 0.8487497109982873
yrkD 0.16718279243505293 61.054057520752544 0.03572941305296478 106.35589342334877 0.8487497109982873
yrkE 0.12914715699170642 59.20560818475073 0.0363043803014431 106.35151135616212 0.8487497109982873
yrkF 0.09242086055123996 102.6670828899991 0.035933702229652885 106.35643873235209 0.8487497109982873
yrkH 0.12458747183477323 67.85197283860927 0.03576106682197423 106.37857597071375 0.8487497109982873
yrkI 0.16718279243505293 54.023354418992824 0.03573311931751038 106.37355158111669 0.8487497109982873
yrkJ 0.16221996453031193 104.71298507288958 0.041103655230738396 106.38038690423141 0.8487497109982873
yrkO 0.20464424289779268 14.023811100665398 0.036943458063466994 106.3739190275416 0.8487497109982873
yrkP 0.2469177102237832 24.049175290270377 0.03645887610954643 106.31131575052058 0.8487497109982873
yrrB 0.0980726469576999 103.9761344966505 0.03586507201551506 106.34889788271505 0.8487497109982873
yrrI 0.1063284754828216 69.96314128811848 2.5291430689460355 106.35731616002687 0.8487497109982873
yrrK 0.0695975204338923 95.3049330492656 1.0985513784141496 106.38705833125243 0.8487497109982873
yrrM 0.0980726469576999 103.91111841117197 0.03574184202972709 106.38310746771467 0.8487497109982873
yrrN 0.029903411279204577 98.87750754940315 2.377894074805539 106.36618177857446 0.8487497109982873
yrrO 0.029903411279204577 104.5391653642416 4.196777820936447 106.37208163788972 0.8487497109982873
yrrS 0.12731761699100808 37.06885525604794 0.03576623120054816 106.34006688111498 0.8487497109982873
yrrT 0.11095341262376403 103.31772437556604 0.036005835338072695 106.36407240841568 0.8487497109982873
yrvM 0.0695975204338923 103.2422535825497 0.9257358765042702 106.38393475255239 0.8487497109982873
yrxA 0.05542333731768225 51.101924340624976 0.03592447066746166 106.3836576988194 0.8487497109982873
yrzA 0.15054854823066027 64.13707971333767 0.03574874885354008 106.35058825818172 0.8487497109982873
yrzB 0.034834938909129226 103.41320535457282 2.2633553125892547 106.37509134838243 0.8487497109982873
yrzE 0.1063284754828216 105.04610960384144 0.6054041613644863 106.39163560463405 0.8487497109982873
yrzL 0.0695975204338923 80.19041370877429 0.0358284454193038 106.37189057832569 0.8487497109982873
yrzR 0.18063334165103298 104.8843619160213 0.9491490418839582 106.36219947703314 0.8487497109982873
yrzS 0.16718279243505293 84.21625872804614 0.03580773107395615 106.36668217945684 0.8487497109982873
ysaA 0.2031900568876584 101.32391889395163 3.132341352541525 106.34242132057278 0.8487497109982873
ysdA 0.014903555522821183 104.36942185962337 2.1666944138652884 106.35206234901679 0.8487497109982873
ysdC 0.0980726469576999 94.99248952257688 0.03589594546214725 106.3445381812584 0.8487497109982873
ysh1 0.767069000403424 104.9799797994063 0.5696817813363992 106.38611004204822 0.8487497109982873
yshB 0.0980726469576999 96.42826533768599 0.038521782442401564 106.36953744725014 0.8487497109982873
yslB 0.0980726469576999 104.61422043764011 0.03625499757247117 106.3800704481211 0.8487497109982873
ysmA 0.06270340966641819 104.77443003242507 2.1666627089445702 106.36532460678947 0.8487497109982873
ysnF 0.48771721498080395 8.537817768439648 0.036052197057452565 106.32353625162133 0.8487497109982873
ysoA 0.15595687171991282 103.75668242767509 0.03579406720477285 106.3449248732089 0.8487497109982873
ysxB 0.06485275768669252 104.41090231071895 2.396114954099522 106.36797733369372 0.8487497109982873
ysxE 0.15595687171991282 74.68276003177625 0.0357592131918745 106.36809982242136 0.8487497109982873
ytaF 0.1063284754828216 104.37685536954899 1.1090694203833598 106.37696934911699 0.8487497109982873
ytbD 0.07451033984155507 103.8149264505427 0.03609477798157986 106.34715236653878 0.8487497109982873
ytbE 0.08872996187611087 104.47175997632021 0.528082628474112 106.35968173859376 0.8487497109982873
ytcD 0.07702798701765051 97.11145375939081 1.0386809966990986 106.37320172974631 0.8487497109982873
ytcI 0.11988088744687223 69.42778263980674 0.0358413374356189 106.38515271415058 0.8487497109982873
ytcJ 0.2079027350023041 16.784707300576017 0.03847368189681831 106.33314239952544 0.8487497109982873
yteA 0.15595687171991282 47.47213517714373 0.03575409809529932 106.34883020131689 0.8487497109982873
yteV 0.16391953684428592 21.512311822578873 0.035765199640809785 106.32373748762208 0.8487497109982873
ytfI 0.08689126770708606 101.83977134883199 0.03578945719844964 106.38592770052568 0.8487497109982873
ytfP 0.055349323692637696 101.76329789716215 2.5107408044487727 106.37053577568415 0.8487497109982873
ytgP 0.16361637274340277 47.758763392177116 0.1322836504603523 106.36864224833849 0.8487497109982873
ythA 0.16718279243505293 36.91543516136521 0.036052787372110866 106.35887803183238 0.8487497109982873
ythB 0.16718279243505293 102.3305064885266 0.03577480195599554 106.34861668222035 0.8487497109982873
ythP 0.1825636110351962 12.497873866326294 0.036215474588795316 106.25741800218339 0.8487497109982873
ytiB 0.029413962188967364 67.90465758917207 0.035735035711057184 106.3474139794269 0.8487497109982873
ytjA 0.28908974564715717 94.77781162385165 0.13531945159000372 106.33971158737032 0.8487497109982873
ytjP 0.13272082813320465 100.13130276614959 0.03652658584006648 106.36515712325433 0.8487497109982873
ytkD 0.15960753449451012 50.110312189481704 0.035783875966090194 106.34909609592628 0.8487497109982873
ytkK 0.15960753449451012 97.31524025475586 0.035868455115689854 106.37857951643022 0.8487497109982873
ytkL 0.05817878090063236 68.9402769672979 0.03849772225437084 106.3181304696097 0.8487497109982873
ytkP 0.20680763904195124 104.03928208408135 0.03580832017802786 106.35364496118845 0.8487497109982873
ytlA 0.10245585050424032 89.06237694128069 0.03582444290827241 106.35223209258695 0.8487497109982873
ytlC 0.0527329126314771 101.63935871340642 0.03592180529665521 106.37126974505784 0.8487497109982873
ytlD3 0.29985898495139396 3.5895643145369176 0.03582182926072312 106.2556566152971 0.8487497109982873
ytlI3 0.20781337977720926 105.50750445458638 1.6289641147471432 106.39191388676328 0.8487497109982873
ytlP 0.0945582164228375 104.35373554205655 2.4526276628805492 106.36617337944783 0.8487497109982873
ytmB 0.16718279243505293 82.6785728809886 0.03572871480335994 106.3767451343567 0.8487497109982873
ytmP 0.15960753449451012 77.3268363345245 0.03592769456927054 106.34951937523968 0.8487497109982873
ytnA 0.1099820557516417 12.618899236631925 0.03577413793178802 106.36357265002265 0.8487497109982873
ytnM 0.13995655163064621 16.012038449288944 0.03589333157620665 106.26519433080352 0.8487497109982873
ytnP 0.16361637274340277 103.41943402838083 0.036057445138689026 106.37127361686916 0.8487497109982873
ytoA 0.05255432701350046 102.8051021463441 0.03573089214262181 106.35956477006657 0.8487497109982873
ytoI 0.0695975204338923 99.84347189535002 0.8643901247678039 106.3776888801161 0.8487497109982873
ytpB 0.17478240629644473 105.03980877901712 0.03856078934693931 106.34301013126262 0.8487497109982873
ytpI 0.13004907110206548 88.09944219495719 0.03579945663747309 106.37345144014816 0.8487497109982873
ytpP 0.13824385266671432 99.75080375914538 0.03692685644416517 106.37663793100877 0.8487497109982873
ytpQ 0.13272082813320465 104.25199482575857 0.0357923260715098 106.37320895713589 0.8487497109982873
ytpR 0.1718162795911636 102.16210939467489 0.03574576338722189 106.36139364072918 0.8487497109982873
ytqA 0.029903411279204577 103.64638518823152 3.2953902341623884 106.34431340473586 0.8487497109982873
ytqB 0.16718279243505293 100.14043960099934 0.03604225270188678 106.37310089693327 0.8487497109982873
ytrA 0.4997831434241739 102.76765565990675 2.9843429336054657 106.37255359701447 0.8487497109982873
ytrA_1 0.5701029409219331 17.679786645881464 0.03665261040031449 106.35689491023255 0.8487497109982873
ytrH 0.1063284754828216 97.93488993755744 3.646793100492961 106.3878066537679 0.8487497109982873
ytrI 0.1063284754828216 104.63223841559784 0.7217260675954627 106.32447666371715 0.8487497109982873
ytsJ 0.14238848401524395 103.18714093143004 0.03634107310755165 106.38616629710549 0.8487497109982873
ytsP 0.046935603576934076 91.628198780713 0.6376058138318123 106.35313800332875 0.8487497109982873
yttB 0.6272388605014487 104.17628527919067 3.2499630314858132 106.31398231629504 0.8487497109982873
yttP 0.12494095029529215 71.77128425570693 0.03577133344008726 106.38035801707899 0.8487497109982873
ytvB 0.23573086560606366 11.80920033367162 0.035798704381653515 106.37447186420812 0.8487497109982873
ytvI 0.10094770662175805 92.68917798923837 2.1686122260754246 106.3724890660265 0.8487497109982873
ytwF 0.20680763904195124 99.08874910417998 2.166945618747844 106.34581641752041 0.8487497109982873
ytxC 0.10057748378100212 83.84716510056896 0.03586007673850816 106.36161202271896 0.8487497109982873
ytxE 0.4793755671648767 100.23369667027644 0.04091927666646009 106.31578059305603 0.8487497109982873
ytxG 0.0980726469576999 94.07260267246411 0.03627970773546868 106.37348944665615 0.8487497109982873
ytxJ 0.12576133369449569 105.03193565615646 3.092489265402527 106.36191970970313 0.8487497109982873
ytxK 0.0980726469576999 81.34930488534852 0.03585383286229211 106.36125164818026 0.8487497109982873
ytzB 0.16361637274340277 103.6186880460599 0.036219361003398745 106.36908220616871 0.8487497109982873
ytzC 0.16718279243505293 77.09969001280709 0.03581099606322094 106.37824848727766 0.8487497109982873
ytzE 0.13272082813320465 103.73492130037789 1.0645845759741628 106.38679079635305 0.8487497109982873
ytzH 0.16718279243505293 92.13689438408903 0.03571844975207572 106.38139861266811 0.8487497109982873
yuaE 0.12795643978885904 104.26274309321578 0.4151298926414999 106.37853245859228 0.8487497109982873
yuaF 0.13272082813320465 105.13788627260352 0.035958596102938924 106.38839143167522 0.8487497109982873
yuaG 0.07227964857961024 60.452772904941696 0.03578946779903939 106.36478766013971 0.8487497109982873
yubA 0.18526027059619707 102.08359448859483 0.0375976324182119 106.36994946995986 0.8487497109982873
yueD 0.16391953684428592 102.32809983679618 0.03605012401908795 106.37883816933848 0.8487497109982873
yueE 0.13004907110206548 95.81254571886703 0.03578241971355729 106.36934692506824 0.8487497109982873
yueF 0.042579643357296394 102.39493134254556 2.5746437418540884 106.37177014029194 0.8487497109982873
yufP 0.0695975204338923 102.21764157309246 1.6681494722908412 106.35785125988224 0.8487497109982873
yufQ 0.0695975204338923 44.28470218136155 1.1020485011051344 106.37962878673778 0.8487497109982873
yugE 0.12147284541955633 13.26731623052742 0.03575400705944985 106.33424204092474 0.8487497109982873
yugF 0.15595687171991282 50.04885022947275 0.035789138005950134 106.37942182394042 0.8487497109982873
yugH 0.2723259539382198 103.63704081821717 2.902995739463643 106.344172414555 0.8487497109982873
yugI 0.08940875661591477 32.48396815212159 0.03591303652958185 106.34593733994984 0.8487497109982873
yugN 0.1318472590841137 28.425837032111005 0.03577077532330852 106.36823668943263 0.8487497109982873
yugO 0.16791915573595248 101.12689839173856 0.036692685477995896 106.37996822544719 0.8487497109982873
yugP 0.06485275768669252 90.27469599027756 0.03615153883364751 106.35674676356271 0.8487497109982873
yugT 0.33826092653824646 105.38821430379605 0.036037851247031766 106.38167309824121 0.8487497109982873
yuiB 0.053804168663613275 103.74409316139551 3.6427541022313554 106.35621828531825 0.8487497109982873
yuiC 0.1063284754828216 103.38865663831936 3.9260705587537643 106.37651669079446 0.8487497109982873
yuiD 0.0980726469576999 104.14207545741661 1.110906711635606 106.37140740561534 0.8487497109982873
yuiF 0.1913262184226721 83.0605881820066 0.035857994161011625 106.34470925195942 0.8487497109982873
yukF 0.3235938182400196 104.0805809658402 0.7393004026900203 106.31126674889285 0.8487497109982873
yukJ 0.2578048716064227 6.218086131972539 0.03583033633385374 106.27704011261437 0.8487497109982873
yumB 0.08756771995362123 102.43180217101256 1.4283586413026232 106.37942938939477 0.8487497109982873
yumC 0.14238848401524395 102.90153032877946 0.03599122073344509 106.37230787134436 0.8487497109982873
yunB 0.029903411279204577 104.79970170764497 2.467779722195156 106.37080910529887 0.8487497109982873
yunC 0.0524635270200873 102.31726122138978 3.2541183253366674 106.39119830166835 0.8487497109982873
yunD 0.0695975204338923 75.73890135140479 0.03577336398812509 106.35685873326383 0.8487497109982873
yunF 0.0525227914257131 102.63271388373781 0.03593622404882438 106.37673777858862 0.8487497109982873
yurR 0.18359370159612065 6.16824632886822 0.03605022625809188 106.29139118878231 0.8487497109982873
yurT 0.2518125107774919 8.10936027431985 0.036180746459217705 106.28413635108357 0.8487497109982873
yurZ 0.1423801325895341 101.56210079398988 0.03876012720389783 106.37256806423159 0.8487497109982873
yusE 0.0695975204338923 101.07508438979849 0.036528194564566824 106.37270753313658 0.8487497109982873
yusI 0.0695975204338923 103.2548217347742 0.03580232233881135 106.38016232895312 0.8487497109982873
yusP 0.2578048716064227 14.083345098711385 0.03606994141847885 106.31162905995623 0.8487497109982873
yusQ 0.4082709684886491 104.35925794701416 0.03807289691783913 106.36198489041217 0.8487497109982873
yusU 0.18513349753442657 74.68041584204812 0.035737334915377394 106.35768334186037 0.8487497109982873
yusV 0.18145908390255353 100.19735717183373 0.03635999776886311 106.36511854211224 0.8487497109982873
yutC 0.15595687171991282 91.40915650638618 0.03575287606488485 106.34203988774703 0.8487497109982873
yutD 0.0695975204338923 103.2093592620472 3.6161294730181677 106.36563162981784 0.8487497109982873
yutE 0.0695975204338923 104.40023912740901 2.1106853501925715 106.38851622165853 0.8487497109982873
yutG 0.15595687171991282 42.43691891335749 0.03590829973223615 106.33757693940947 0.8487497109982873
yutH 0.15595687171991282 45.406965518274006 0.03578638932854343 106.370761673315 0.8487497109982873
yutI 0.037314981947310345 70.02550751507636 0.03579216942212665 106.36680510163526 0.8487497109982873
yutJ 0.0695975204338923 94.80645132937512 2.6472512159900403 106.34893749620082 0.8487497109982873
yutK 0.2578048716064227 21.688517005684254 0.03593423901190265 106.3665833756512 0.8487497109982873
yutM 0.24692117445627357 102.12734778764286 0.03970169006051853 106.37759380814776 0.8487497109982873
yuxL 0.0691265444336637 29.39344686505962 0.035817158936640614 106.37961090775534 0.8487497109982873
yuxO 0.15595687171991282 67.10609200647517 0.03577662396055996 106.38431825872199 0.8487497109982873
yuzA 0.134774176279321 99.96001357256787 0.035940831144537416 106.35938594737509 0.8487497109982873
yuzB 0.0695975204338923 74.31601673261626 0.03611750531142456 106.38744454129531 0.8487497109982873
yuzD 0.0980726469576999 103.7492292273571 0.9968241173545693 106.35805771270174 0.8487497109982873
yvaA 0.3877063771352789 104.48077745001237 0.9932343727391539 106.37187159348142 0.8487497109982873
yvaE 0.5863489978826214 102.4654463000523 0.3956002843052269 106.34007744398397 0.8487497109982873
yvaM 0.989987425163921 5.304050979683596 0.0373132511392367 106.28685777448442 0.9941997479423449
yvaZ 0.1979822301150854 7.058655881012982 0.03588203077171749 106.34884995332766 0.8487497109982873
yvbH 0.12147284541955633 11.83683151717372 0.03581740915369737 106.37470063213753 0.8487497109982873
yvbK 0.11095320711776294 102.82957236553622 1.070055753922793 106.36481371251523 0.8487497109982873
yvbU 0.5751070325232921 104.62793547764062 0.03995565564207261 106.37739925497058 0.8487497109982873
yvbV 0.5023877925123702 103.78762443895069 0.24208567866036626 106.36080108816464 0.8487497109982873
yvcD 0.0695975204338923 70.40847048398149 0.03580565992051779 106.37852202693321 0.8487497109982873
yvcI 0.053093889953843246 102.8296852509043 0.03618301475615005 106.36067597027419 0.8487497109982873
yvcK 0.0695975204338923 82.01224737957685 0.03581490460393874 106.38810399883074 0.8487497109982873
yvcN 0.15960753449451012 24.205434178300703 0.035709923554372566 106.24683187057369 0.8487497109982873
yvcP 0.18857743845744604 12.450000278118846 0.03586432821845062 106.36655946989478 0.8487497109982873
yvcR 0.29985898495139396 3.8957215146982493 0.03658122796330413 106.33425316655556 0.8487497109982873
yvcT 0.2255791616038963 23.854467589509582 0.0361420082610583 106.3625218497999 0.8487497109982873
yvdB 0.3227181542457855 102.05195936185852 0.6491532635847473 106.35264222478662 0.8487497109982873
yvdD 0.8396281443310161 102.27231219395068 0.03793033387577158 106.35187706172128 0.8858072843262892
yvdQ 0.9969655335885907 102.97802928795028 0.11291026246921548 106.37094054849697 0.9993587663347179
yvdT_1 0.21603369490478858 89.03475343019043 0.03616454886532347 106.37318439512899 0.8487497109982873
yvfI 0.1275147160236579 103.99076784999235 0.0377064824963525 106.37582752124484 0.8487497109982873
yvfR 0.5414660557282559 101.06716504785499 0.041492989025842676 106.36956817396435 0.8487497109982873
yvgK 0.15998248034238657 15.730846679857212 0.03592995109343635 106.35698150947398 0.8487497109982873
yvgN 0.4231658472728287 103.89998924987164 1.0435936170152667 106.37664176823704 0.8487497109982873
yvgT 0.07548959138432065 104.89739518893265 0.03612361777951401 106.37058124026638 0.8487497109982873
yvlC 0.9966374674973939 104.81785127779177 0.45406082501456474 106.28128879541629 0.9991221592446173
yvlD 0.15595687171991282 93.17450688061922 0.03605321481770632 106.36815498720651 0.8487497109982873
yvmA 0.2696360003135496 10.65048528474943 0.036278612777992623 106.29519334097851 0.8487497109982873
yvoA 0.14267465104774668 62.99154776222553 0.03576056079720651 106.36909419716176 0.8487497109982873
yvoF 0.0695975204338923 104.45020820790512 0.7773482844876124 106.37005351401257 0.8487497109982873
yvqF 0.16166527000029307 104.69734932656267 0.036431259155151705 106.379800195835 0.8487497109982873
yvqK 0.030749828896412885 105.36789506513725 0.03579024855087738 106.38827342747112 0.8487497109982873
yvrH 0.2615387766567157 101.93662477209006 0.8161409500081982 106.34717966695194 0.8487497109982873
yvsH 0.2116563970117345 40.86879670000731 0.03641997734960534 106.37164534072787 0.8487497109982873
yvyE 0.0695975204338923 100.70610733312455 2.0300715257490736 106.37738456870837 0.8487497109982873
ywaF 0.1634728715208946 11.34787219688156 0.03606145985118901 106.29803528697133 0.8487497109982873
ywbA 0.30375612322905043 8.342590093400908 0.03610589339219318 106.37185941777011 0.8487497109982873
ywbC 0.16489070930313432 92.0529388038462 0.03598658695937451 106.35324280541921 0.8487497109982873
ywbD 0.0980726469576999 103.34999931775442 0.03722990026853662 106.38481174968342 0.8487497109982873
ywbE 0.2277803438815022 104.51019572746691 0.27017875063200425 106.35800682294435 0.8487497109982873
ywbG 0.20132064437620997 101.62203658387025 0.03595219648934822 106.36438213667329 0.8487497109982873
ywcB 0.13272082813320465 96.93007666212736 0.03625498764757007 106.37406409148969 0.8487497109982873
ywcH 0.15384874058299566 79.58754837243296 0.03669086936370822 106.36663626880299 0.8487497109982873
ywdH 0.15898365906512416 13.734395427612746 0.035765144027898293 106.35127910094971 0.8487497109982873
ywdJ 0.3617338810769561 104.59614220630067 0.0365453770718614 106.35679906843092 0.8487497109982873
ywdK 0.041190549244297305 104.81667341970152 3.3499804742177415 106.38840939043885 0.8487497109982873
ywfI 0.0695975204338923 92.90729830385155 2.648577927864854 106.37167432296042 0.8487497109982873
ywfO 0.0695975204338923 86.08346208934893 0.035802281255726445 106.37359478970998 0.8487497109982873
ywgB 0.43429636322565734 7.177391068419849 0.038555296991707885 106.25330339524223 0.8487497109982873
ywhC 0.12965106279934835 81.78212564249924 0.03579381898746026 106.37483665637822 0.8487497109982873
ywhD 0.0695975204338923 92.97574177593489 2.670502825141366 106.37940809031667 0.8487497109982873
ywiB 0.12532339469555406 104.03880855039006 0.035880616228933 106.37058604080516 0.8487497109982873
ywjB 0.12348190585671152 30.80432973802411 0.24547678479433502 106.34890081379297 0.8487497109982873
ywjF 0.0980726469576999 104.17426874958021 0.035790942982128406 106.36601506788409 0.8487497109982873
ywjG 0.13004907110206548 78.93598862328105 0.035728867301781056 106.38203104842243 0.8487497109982873
ywkD 0.1888831244140056 26.644542860626544 0.035740035939904324 106.368127631698 0.8487497109982873
ywlE 0.0695975204338923 104.91898991681904 0.0360840765552208 106.38851937385974 0.8487497109982873
ywlG 0.0695975204338923 103.67375189277467 2.0280575609391134 106.35890246246211 0.8487497109982873
ywmB 0.15595687171991282 36.17310146219362 0.03575335192202257 106.34370263092134 0.8487497109982873
ywnA_2 0.26766336582968225 11.545874946325885 0.03579395005777185 106.35031588843012 0.8487497109982873
ywnB 0.14130887021668714 104.6232210062777 0.03873760161501706 106.39170220237884 0.8487497109982873
ywqA 0.025646014292300845 67.50842253853017 2.2139487230371997 106.36710455460454 0.8487497109982873
ywqC 0.39748529710028246 105.56385519807232 2.12193186775757 106.3777392885894 0.8487497109982873
ywqD 0.1562915738020953 81.2631836280502 0.03574385997900609 106.35523240712001 0.8487497109982873
ywqE 0.5934508601604713 41.94167161369943 0.04032595889491839 106.36213981086354 0.8487497109982873
ywqF 0.17103105746820244 17.805569760930158 0.03576913171335776 106.37022057451424 0.8487497109982873
ywqG 0.1798815666843971 45.33200890331836 0.03599762219033116 106.34930209675619 0.8487497109982873
ywqN 0.2414589826739789 16.191304682979194 0.03658559938852972 106.24808134961287 0.8487497109982873
ywrF 0.19872521585014497 99.06483506431451 0.8464386979635378 106.35770881185798 0.8487497109982873
ywrK 0.17566923313671598 6.947204885965478 0.035847619106433457 106.17724937888465 0.8487497109982873
ywtF 0.25186362616756997 14.733164708889188 0.037890673104512926 106.27481623956513 0.8487497109982873
ywtF_1 0.29985898495139396 3.8365785826538055 0.03597195272163029 106.32228698700948 0.8487497109982873
ywtF_2 0.12181491755072567 17.233998940358553 0.035771855936899494 106.31395207420859 0.8487497109982873
ywzB 0.05979291414685022 103.50145046219295 1.6939522506651872 106.33967623797099 0.8487497109982873
