test	title	section	metric	numeric	model	time	score	weight	status
test_metabolite_annotation_overview-metanetx.chemical	Metabolite Annotations Per Database - metanetx.chemical	annotation_met	0.014342629482071713	18	lane122s000531_bin.1.o	0.000675198039971292	0.9856573705179282	1.0	failed
test_metabolite_annotation_overview-pubchem.compound	Metabolite Annotations Per Database - pubchem.compound	annotation_met	1.0	1255	lane122s000531_bin.1.o	0.0011499859392642975	0.0	1.0	failed
test_metabolite_annotation_overview-reactome	Metabolite Annotations Per Database - reactome	annotation_met	0.5880478087649402	738	lane122s000531_bin.1.o	0.0009180729975923896	0.4119521912350598	1.0	failed
test_metabolite_annotation_overview-seed.compound	Metabolite Annotations Per Database - seed.compound	annotation_met	0.13147410358565736	165	lane122s000531_bin.1.o	0.0006808050675317645	0.8685258964143426	1.0	failed
test_metabolite_annotation_presence	Presence of Metabolite Annotation	annotation_met	0.0	0	lane122s000531_bin.1.o	0.0008717799792066216	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-bigg.metabolite	Metabolite Annotation Conformity Per Database - bigg.metabolite	annotation_met	1.0	0	lane122s000531_bin.1.o	0.000530102988705039	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-biocyc	Metabolite Annotation Conformity Per Database - biocyc	annotation_met	0.0	0	lane122s000531_bin.1.o	0.001553056063130498	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-chebi	Metabolite Annotation Conformity Per Database - chebi	annotation_met	0.0	0	lane122s000531_bin.1.o	0.0038248979253694415	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-hmdb	Metabolite Annotation Conformity Per Database - hmdb	annotation_met	0.0	0	lane122s000531_bin.1.o	0.0013588949805125594	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-inchi	Metabolite Annotation Conformity Per Database - inchi	annotation_met	1.0	0	lane122s000531_bin.1.o	0.0005639629671350121	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-inchikey	Metabolite Annotation Conformity Per Database - inchikey	annotation_met	0.0	0	lane122s000531_bin.1.o	0.0013732350198552012	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-kegg.compound	Metabolite Annotation Conformity Per Database - kegg.compound	annotation_met	0.0	0	lane122s000531_bin.1.o	0.0017995110247284174	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-metanetx.chemical	Metabolite Annotation Conformity Per Database - metanetx.chemical	annotation_met	0.0	0	lane122s000531_bin.1.o	0.0013038280885666609	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-pubchem.compound	Metabolite Annotation Conformity Per Database - pubchem.compound	annotation_met	1.0	0	lane122s000531_bin.1.o	0.0008749519474804401	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-reactome	Metabolite Annotation Conformity Per Database - reactome	annotation_met	0.0	0	lane122s000531_bin.1.o	0.0013434040592983365	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-seed.compound	Metabolite Annotation Conformity Per Database - seed.compound	annotation_met	0.0	0	lane122s000531_bin.1.o	0.0015498580178245902	1.0	1.0	passed
test_metabolite_id_namespace_consistency	Uniform Metabolite Identifier Namespace	annotation_met	0.0	0	lane122s000531_bin.1.o	0.016909520025365055	1.0	1.0	passed
test_metabolite_sbo_presence	Metabolite General SBO Presence	annotation_sbo	0.0	0	lane122s000531_bin.1.o	0.003730644006282091	1.0	1.0	failed
test_metabolite_specific_sbo_presence	Metabolite SBO:0000247 Presence	annotation_sbo	0.0	0	lane122s000531_bin.1.o	0.0017591729993000627	1.0	1.0	failed
test_metabolites_charge_presence	Metabolites without Charge	basic_met	0.0	0	lane122s000531_bin.1.o	0.00020138896070420742			passed
test_metabolites_formula_presence	Metabolites without Formula	basic_met	0.0	0	lane122s000531_bin.1.o	0.0002697890158742666			passed
test_metabolites_presence	Total Metabolites	basic_info	1.0	1255	lane122s000531_bin.1.o	0.00034112902358174324			passed
test_model_id_presence	Model Identifier	basic_info	0.0	-1.0	lane122s000531_bin.1.o	8.610996883362532e-05			passed
test_ngam_presence	Non-Growth Associated Maintenance Reaction	energy_metabolism	0.0	1	lane122s000531_bin.1.o	0.15513983299024403			passed
test_number_independent_conservation_relations	Independent Conservation Relations	matrix	0.030278884462151396	38	lane122s000531_bin.1.o	8.410006821039133			passed
test_protein_complex_presence	Enzyme Complexes	gpr_calculations	0.08602150537634409	152	lane122s000531_bin.1.o	0.02006900601554662			passed
test_reaction_annotation_overview-bigg.reaction	Reaction Annotations Per Database - bigg.reaction	annotation_rxn	1.0	1767	lane122s000531_bin.1.o	0.0016812480753287673	0.0	1.0	failed
test_reaction_annotation_overview-biocyc	Reaction Annotations Per Database - biocyc	annotation_rxn	0.5959252971137521	1053	lane122s000531_bin.1.o	0.0014317219611257315	0.4040747028862479	1.0	failed
test_reaction_annotation_overview-brenda	Reaction Annotations Per Database - brenda	annotation_rxn	1.0	1767	lane122s000531_bin.1.o	0.0016918659675866365	0.0	1.0	failed
test_reaction_annotation_overview-ec-code	Reaction Annotations Per Database - ec-code	annotation_rxn	0.545557441992077	964	lane122s000531_bin.1.o	0.001356931054033339	0.454442558007923	1.0	failed
test_reaction_annotation_overview-kegg.reaction	Reaction Annotations Per Database - kegg.reaction	annotation_rxn	0.6711941143180532	1186	lane122s000531_bin.1.o	0.0013652470661327243	0.3288058856819468	1.0	failed
test_reaction_annotation_overview-metanetx.reaction	Reaction Annotations Per Database - metanetx.reaction	annotation_rxn	0.16129032258064516	285	lane122s000531_bin.1.o	0.0011671719839796424	0.8387096774193549	1.0	failed
test_reaction_annotation_overview-reactome	Reaction Annotations Per Database - reactome	annotation_rxn	0.8794567062818336	1554	lane122s000531_bin.1.o	0.001692113932222128	0.12054329371816641	1.0	failed
test_reaction_annotation_overview-rhea	Reaction Annotations Per Database - rhea	annotation_rxn	0.5597057159026598	989	lane122s000531_bin.1.o	0.0015662009827792645	0.44029428409734017	1.0	failed
test_reaction_annotation_overview-seed.reaction	Reaction Annotations Per Database - seed.reaction	annotation_rxn	0.3938879456706282	696	lane122s000531_bin.1.o	0.0010555200278759003	0.6061120543293719	1.0	failed
test_reaction_annotation_presence	Presence of Reaction Annotation	annotation_rxn	0.0	0	lane122s000531_bin.1.o	0.0011543349828571081	1.0	1.0	passed
test_reaction_annotation_wrong_ids-bigg.reaction	Reaction Annotation Conformity Per Database - bigg.reaction	annotation_rxn	1.0	0	lane122s000531_bin.1.o	0.0007218730170279741	0.0	1.0	failed
test_reaction_annotation_wrong_ids-biocyc	Reaction Annotation Conformity Per Database - biocyc	annotation_rxn	0.0	0	lane122s000531_bin.1.o	0.00272062502335757	1.0	1.0	passed
test_reaction_annotation_wrong_ids-brenda	Reaction Annotation Conformity Per Database - brenda	annotation_rxn	1.0	0	lane122s000531_bin.1.o	0.002148325089365244	0.0	1.0	failed
test_reaction_annotation_wrong_ids-ec-code	Reaction Annotation Conformity Per Database - ec-code	annotation_rxn	0.022637238256932653	40	lane122s000531_bin.1.o	0.0024486640468239784	0.9773627617430674	1.0	failed
test_reaction_annotation_wrong_ids-kegg.reaction	Reaction Annotation Conformity Per Database - kegg.reaction	annotation_rxn	0.0	0	lane122s000531_bin.1.o	0.002329331007786095	1.0	1.0	passed
test_reaction_annotation_wrong_ids-metanetx.reaction	Reaction Annotation Conformity Per Database - metanetx.reaction	annotation_rxn	0.0	0	lane122s000531_bin.1.o	0.002199823036789894	1.0	1.0	passed
test_reaction_annotation_wrong_ids-reactome	Reaction Annotation Conformity Per Database - reactome	annotation_rxn	0.0	0	lane122s000531_bin.1.o	0.003686808981001377	1.0	1.0	passed
test_reaction_annotation_wrong_ids-rhea	Reaction Annotation Conformity Per Database - rhea	annotation_rxn	0.038483305036785515	68	lane122s000531_bin.1.o	0.0034124129451811314	0.9615166949632145	1.0	failed
test_reaction_annotation_wrong_ids-seed.reaction	Reaction Annotation Conformity Per Database - seed.reaction	annotation_rxn	0.0	0	lane122s000531_bin.1.o	0.002180107985623181	1.0	1.0	passed
test_reaction_charge_balance	Charge Balance	consistency	0.16613418530351437	260	lane122s000531_bin.1.o	0.0034792840015143156	0.8338658146964857	1.0	failed
test_reaction_id_namespace_consistency	Uniform Reaction Identifier Namespace	annotation_rxn	0.0	0	lane122s000531_bin.1.o	0.010826088022440672	1.0	1.0	passed
test_reaction_mass_balance	Mass Balance	consistency	0.0006389776357827476	1	lane122s000531_bin.1.o	0.04750712099485099	0.9993610223642172	1.0	failed
test_reaction_sbo_presence	Reaction General SBO Presence	annotation_sbo	0.0	0	lane122s000531_bin.1.o	0.0030083879828453064	1.0	1.0	failed
test_reactions_presence	Total Reactions	basic_info	1.0	1767	lane122s000531_bin.1.o	0.0005266590742394328			passed
test_sbml_level	SBML Level and Version	sbml_format	0.0	-1.0	lane122s000531_bin.1.o	0.00013783201575279236			passed
test_sink_specific_sbo_presence	Sink Reactions SBO:0000632 Presence	annotation_sbo	0.0	0	lane122s000531_bin.1.o	0.007914868998341262	1.0	1.0	failed
test_stoichiometric_consistency	Stoichiometric Consistency	consistency	0.0	True	lane122s000531_bin.1.o	0.9363939760951325	1.0	3.0	passed
test_transport_reaction_gpr_presence	Fraction of Transport Reactions without GPR	gpr_calculations	0.31098696461824954	167	lane122s000531_bin.1.o	0.00046408106572926044			failed
test_transport_reaction_specific_sbo_presence	Transport Reaction SBO:0000185 Presence	annotation_sbo	0.0	0	lane122s000531_bin.1.o	0.0010407789377495646	1.0	1.0	failed
test_unconserved_metabolites	Uncoserved Metabolites	basic_info	0.0	0	lane122s000531_bin.1.o	0.8377337850397453			passed
test_absolute_extreme_coefficient_ratio	Ratio Min/Max Non-Zero Coefficients	matrix	0.0	541248.3099999999	lane821s003037_bin.1.p	0.013407624908722937			passed
test_biomass_consistency	Biomass Consistency	test_biomass	1.0	1.0327153669083813	lane821s003037_bin.1.p	0.0003380649723112583			failed
test_biomass_default_production	Biomass Production In Default Medium	test_biomass	0.0	38.355660719832194	lane821s003037_bin.1.p	0.17267363495193422			passed
test_biomass_open_production	Biomass Production In Complete Medium	test_biomass	0.0	38.355660719832194	lane821s003037_bin.1.p	0.002859859960153699			passed
test_biomass_precursors_default_production	Blocked Biomass Precursors In Default Medium	test_biomass	0.0	0	lane821s003037_bin.1.p	2.295626188046299			passed
test_biomass_precursors_open_production	Blocked Biomass Precursors In Complete Medium	test_biomass	0.0	0	lane821s003037_bin.1.p	2.23865277110599			passed
test_biomass_presence	Biomass Reactions Identified	test_biomass	0.0	1	lane821s003037_bin.1.p	0.0001217470271512866			passed
test_biomass_specific_sbo_presence	Biomass Reactions SBO:0000629 Presence	annotation_sbo	0.0	0	lane821s003037_bin.1.p	0.00012936594430357218	1.0	1.0	passed
test_blocked_reactions	Universally Blocked Reactions	gap_finding	0.023433242506811988	43	lane821s003037_bin.1.p	3.912045908975415			failed
test_compartments_presence	Total Compartments	basic_info	0.0	3	lane821s003037_bin.1.p	0.0005159110296517611			passed
test_degrees_of_freedom	Degrees Of Freedom	matrix	0.3198910081743869	587	lane821s003037_bin.1.p	2.464323871070519			passed
test_demand_specific_sbo_presence	Demand Reaction SBO:0000628 Presence	annotation_sbo	1.0	0	lane821s003037_bin.1.p	0.004852652898989618	0.0	1.0	skipped
test_detect_energy_generating_cycles-MNXM10	Erroneous Energy-generating Cycles - MNXM10	energy_metabolism			lane821s003037_bin.1.p	8.94530676305294e-05			skipped
test_detect_energy_generating_cycles-MNXM121	Erroneous Energy-generating Cycles - MNXM121	energy_metabolism			lane821s003037_bin.1.p	8.689600508660078e-05			skipped
test_detect_energy_generating_cycles-MNXM12233	Erroneous Energy-generating Cycles - MNXM12233	energy_metabolism			lane821s003037_bin.1.p	8.610193617641926e-05			skipped
test_detect_energy_generating_cycles-MNXM191	Erroneous Energy-generating Cycles - MNXM191	energy_metabolism			lane821s003037_bin.1.p	0.0001932079903781414			skipped
test_detect_energy_generating_cycles-MNXM208	Erroneous Energy-generating Cycles - MNXM208	energy_metabolism			lane821s003037_bin.1.p	8.06229654699564e-05			skipped
test_detect_energy_generating_cycles-MNXM21	Erroneous Energy-generating Cycles - MNXM21	energy_metabolism			lane821s003037_bin.1.p	8.060096297413111e-05			skipped
test_detect_energy_generating_cycles-MNXM223	Erroneous Energy-generating Cycles - MNXM223	energy_metabolism			lane821s003037_bin.1.p	8.203310426324606e-05			skipped
test_detect_energy_generating_cycles-MNXM3	Erroneous Energy-generating Cycles - MNXM3	energy_metabolism			lane821s003037_bin.1.p	0.00010841491166502237			skipped
test_detect_energy_generating_cycles-MNXM38	Erroneous Energy-generating Cycles - MNXM38	energy_metabolism			lane821s003037_bin.1.p	8.268898818641901e-05			skipped
test_detect_energy_generating_cycles-MNXM423	Erroneous Energy-generating Cycles - MNXM423	energy_metabolism			lane821s003037_bin.1.p	8.293101564049721e-05			skipped
test_detect_energy_generating_cycles-MNXM51	Erroneous Energy-generating Cycles - MNXM51	energy_metabolism			lane821s003037_bin.1.p	8.086091838777065e-05			skipped
test_detect_energy_generating_cycles-MNXM558	Erroneous Energy-generating Cycles - MNXM558	energy_metabolism			lane821s003037_bin.1.p	8.106289897114038e-05			skipped
test_detect_energy_generating_cycles-MNXM6	Erroneous Energy-generating Cycles - MNXM6	energy_metabolism			lane821s003037_bin.1.p	8.171901572495699e-05			skipped
test_detect_energy_generating_cycles-MNXM63	Erroneous Energy-generating Cycles - MNXM63	energy_metabolism			lane821s003037_bin.1.p	8.388806600123644e-05			skipped
test_detect_energy_generating_cycles-MNXM7517	Erroneous Energy-generating Cycles - MNXM7517	energy_metabolism			lane821s003037_bin.1.p	8.069095201790333e-05			skipped
test_detect_energy_generating_cycles-MNXM89557	Erroneous Energy-generating Cycles - MNXM89557	energy_metabolism			lane821s003037_bin.1.p	8.307304233312607e-05			skipped
test_direct_metabolites_in_biomass	Ratio of Direct Metabolites in Biomass Reaction	test_biomass	0.1568627450980392	8	lane821s003037_bin.1.p	0.09427285799756646			passed
test_essential_precursors_not_in_biomass	Number of Missing Essential Biomass Precursors	test_biomass	0.0196078431372549	1	lane821s003037_bin.1.p	0.7704033510526642			failed
test_exchange_specific_sbo_presence	Exchange Reaction SBO:0000627 Presence	annotation_sbo	0.0	0	lane821s003037_bin.1.p	0.005751377088017762	1.0	1.0	failed
test_fast_growth_default	Unrealistic Growth Rate In Default Medium	test_biomass	0.0	1	lane821s003037_bin.1.p	0.08361633401364088			passed
test_fbc_presence	FBC enabled	sbml_format	0.0	1	lane821s003037_bin.1.p	9.335495997220278e-05			passed
test_find_constrained_pure_metabolic_reactions	Purely Metabolic Reactions with Constraints	basic_rxn	0.004757373929590866	5	lane821s003037_bin.1.p	0.0037468220107257366			passed
test_find_constrained_transport_reactions	Transport Reactions with Constraints	basic_rxn	0.001834862385321101	1	lane821s003037_bin.1.p	0.001114606042392552			passed
test_find_deadends	Dead-end Metabolites	gap_finding	0.0	0	lane821s003037_bin.1.p	0.008681879960931838			failed
test_find_disconnected	Metabolite Connectivity	consistency	0.0	0	lane821s003037_bin.1.p	0.0006026250775903463	1.0	1.0	passed
test_find_duplicate_metabolites_in_compartments	Duplicate Metabolites in Identical Compartments	basic_met	0.01096319498825372	14	lane821s003037_bin.1.p	0.19560389406979084			failed
test_find_duplicate_reactions	Duplicate Reactions	basic_rxn	0.0223433242506812	22	lane821s003037_bin.1.p	0.0805074890377			failed
test_find_medium_metabolites	Medium Components	basic_met	1.0	232	lane821s003037_bin.1.p	0.012689201976172626			failed
test_find_metabolites_not_consumed_with_open_bounds	Metabolite Consumption In Complete Medium	gap_finding	0.09240407204385279	118	lane821s003037_bin.1.p	13.356762566021644			failed
test_find_metabolites_not_produced_with_open_bounds	Metabolite Production In Complete Medium	gap_finding	0.09240407204385279	118	lane821s003037_bin.1.p	12.200948263052851			failed
test_find_orphans	Orphan Metabolites	gap_finding	0.0	0	lane821s003037_bin.1.p	0.010545836994424462			passed
test_find_pure_metabolic_reactions	Purely Metabolic Reactions	basic_rxn	0.5727520435967303	1051	lane821s003037_bin.1.p	0.016470890026539564			passed
test_find_reactions_unbounded_flux_default_condition	Unbounded Flux In Default Medium	consistency	0.14033942558746737	215	lane821s003037_bin.1.p	1.3697127939667553	0.8596605744125326	1.0	failed
test_find_reactions_with_identical_genes	Reactions With Identical Genes	basic_rxn	0.38365122615803815	704	lane821s003037_bin.1.p	0.6756883190246299			failed
test_find_reactions_with_partially_identical_annotations	Reactions With Partially Identical Annotations	basic_rxn	0.1329700272479564	120	lane821s003037_bin.1.p	0.3183465909678489			failed
test_find_reversible_oxygen_reactions	Number of Reversible Oxygen-Containing Reactions	energy_metabolism	0.1111111111111111	5	lane821s003037_bin.1.p	0.02323226199951023			passed
test_find_stoichiometrically_balanced_cycles	Stoichiometrically Balanced Cycles	gap_finding	0.04904632152588556	90	lane821s003037_bin.1.p	3.148712559021078			failed
test_find_transport_reactions	Transport Reactions	basic_rxn	0.2970027247956403	545	lane821s003037_bin.1.p	0.0002554809907451272			passed
test_find_unique_metabolites	Unique Metabolites	basic_met	1.0	1277	lane821s003037_bin.1.p	0.20692111598327756			failed
test_gam_in_biomass	Growth-associated Maintenance in Biomass Reaction	energy_metabolism	0.0	1	lane821s003037_bin.1.p	0.10027177003212273			passed
test_gene_essentiality_from_data_qualitative-experiment0	Gene Essentiality Prediction - experiment0	experimental			lane821s003037_bin.1.p	0.00011044705752283335			skipped
test_gene_product_annotation_overview-asap	Gene Annotations Per Database - asap	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.0004275999963283539	0.0	1.0	failed
test_gene_product_annotation_overview-ccds	Gene Annotations Per Database - ccds	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.0004280239809304476	0.0	1.0	failed
test_gene_product_annotation_overview-ecogene	Gene Annotations Per Database - ecogene	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.0004318050341680646	0.0	1.0	failed
test_gene_product_annotation_overview-hprd	Gene Annotations Per Database - hprd	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.00042808300349861383	0.0	1.0	failed
test_gene_product_annotation_overview-kegg.genes	Gene Annotations Per Database - kegg.genes	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.0004254319937899709	0.0	1.0	failed
test_gene_product_annotation_overview-ncbigene	Gene Annotations Per Database - ncbigene	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.00043731590267270803	0.0	1.0	failed
test_gene_product_annotation_overview-ncbigi	Gene Annotations Per Database - ncbigi	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.00042632303666323423	0.0	1.0	failed
test_gene_product_annotation_overview-ncbiprotein	Gene Annotations Per Database - ncbiprotein	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.0004334620898589492	0.0	1.0	failed
test_gene_product_annotation_overview-refseq	Gene Annotations Per Database - refseq	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.0004952589515596628	0.0	1.0	failed
test_gene_product_annotation_overview-uniprot	Gene Annotations Per Database - uniprot	annotation_gene	1.0	1022	lane821s003037_bin.1.p	0.0004357770085334778	0.0	1.0	failed
test_gene_product_annotation_presence	Presence of Gene Annotation	annotation_gene	0.0	0	lane821s003037_bin.1.p	0.00030146806966513395	1.0	1.0	passed
test_gene_product_annotation_wrong_ids-asap	Gene Annotation Conformity Per Database - asap	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.00031497993040829897	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ccds	Gene Annotation Conformity Per Database - ccds	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.0003103350754827261	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ecogene	Gene Annotation Conformity Per Database - ecogene	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.00034653302282094955	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-hprd	Gene Annotation Conformity Per Database - hprd	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.0003108169184997678	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-kegg.genes	Gene Annotation Conformity Per Database - kegg.genes	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.0003453099634498358	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ncbigene	Gene Annotation Conformity Per Database - ncbigene	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.00031533301807940006	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ncbigi	Gene Annotation Conformity Per Database - ncbigi	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.00033780199009925127	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ncbiprotein	Gene Annotation Conformity Per Database - ncbiprotein	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.0003183620283380151	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-refseq	Gene Annotation Conformity Per Database - refseq	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.00036930490750819445	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-uniprot	Gene Annotation Conformity Per Database - uniprot	annotation_gene	1.0	0	lane821s003037_bin.1.p	0.0003549919929355383	0.0	1.0	failed
test_gene_protein_reaction_rule_presence	Reactions without GPR	gpr_calculations	0.20435967302452315	375	lane821s003037_bin.1.p	0.0018157480517402291			failed
test_gene_sbo_presence	Gene General SBO Presence	annotation_sbo	0.0	0	lane821s003037_bin.1.p	0.0009651440195739269	1.0	1.0	failed
test_gene_specific_sbo_presence	Gene SBO:0000243 Presence	annotation_sbo	0.0	0	lane821s003037_bin.1.p	0.0008829820435494184	1.0	1.0	failed
test_genes_presence	Total Genes	basic_info	1.0	1022	lane821s003037_bin.1.p	0.00020109303295612335			passed
test_growth_from_data_qualitative-experiment0	Growth Prediction - experiment0	experimental			lane821s003037_bin.1.p	8.330796845257282e-05			skipped
test_inconsistent_min_stoichiometry	Minimal Inconsistent Net Stoichiometries	basic_info	0.0	0	lane821s003037_bin.1.p	0.8429733659140766			passed
test_matrix_rank	Rank	matrix	0.6801089918256131	1248	lane821s003037_bin.1.p	2.4559247689321637			passed
test_metabolic_coverage	Metabolic Coverage	basic_info	1.7954990215264188	2	lane821s003037_bin.1.p	0.00010934507008641958			passed
test_metabolic_reaction_specific_sbo_presence	Metabolic Reaction SBO:0000176 Presence	annotation_sbo	0.0009514747859181732	1	lane821s003037_bin.1.p	0.0007754209218546748	0.9990485252140818	1.0	failed
test_metabolite_annotation_overview-bigg.metabolite	Metabolite Annotations Per Database - bigg.metabolite	annotation_met	1.0	1277	lane821s003037_bin.1.p	0.0005620470037683845	0.0	1.0	failed
test_metabolite_annotation_overview-biocyc	Metabolite Annotations Per Database - biocyc	annotation_met	0.16758026624902114	214	lane821s003037_bin.1.p	0.00048650603275746107	0.8324197337509789	1.0	failed
test_metabolite_annotation_overview-chebi	Metabolite Annotations Per Database - chebi	annotation_met	0.173061863743148	221	lane821s003037_bin.1.p	0.0004771508974954486	0.826938136256852	1.0	failed
test_metabolite_annotation_overview-hmdb	Metabolite Annotations Per Database - hmdb	annotation_met	0.3657008613938919	467	lane821s003037_bin.1.p	0.0005121470894664526	0.6342991386061081	1.0	failed
test_metabolite_annotation_overview-inchi	Metabolite Annotations Per Database - inchi	annotation_met	1.0	1277	lane821s003037_bin.1.p	0.0005895770154893398	0.0	1.0	failed
test_metabolite_annotation_overview-inchikey	Metabolite Annotations Per Database - inchikey	annotation_met	0.15505090054815976	198	lane821s003037_bin.1.p	0.0005116260144859552	0.8449490994518403	1.0	failed
test_metabolite_annotation_overview-kegg.compound	Metabolite Annotations Per Database - kegg.compound	annotation_met	0.2231793265465936	285	lane821s003037_bin.1.p	0.0005692889681085944	0.7768206734534064	1.0	failed
test_metabolite_annotation_overview-metanetx.chemical	Metabolite Annotations Per Database - metanetx.chemical	annotation_met	0.00548159749412686	7	lane821s003037_bin.1.p	0.00041951797902584076	0.9945184025058731	1.0	failed
test_metabolite_annotation_overview-pubchem.compound	Metabolite Annotations Per Database - pubchem.compound	annotation_met	1.0	1277	lane821s003037_bin.1.p	0.0007251689676195383	0.0	1.0	failed
test_metabolite_annotation_overview-reactome	Metabolite Annotations Per Database - reactome	annotation_met	0.5826155050900548	744	lane821s003037_bin.1.p	0.0005082719726487994	0.4173844949099452	1.0	failed
test_metabolite_annotation_overview-seed.compound	Metabolite Annotations Per Database - seed.compound	annotation_met	0.1245105716523101	159	lane821s003037_bin.1.p	0.0005339439958333969	0.87548942834769	1.0	failed
test_metabolite_annotation_presence	Presence of Metabolite Annotation	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0006383390864357352	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-bigg.metabolite	Metabolite Annotation Conformity Per Database - bigg.metabolite	annotation_met	1.0	0	lane821s003037_bin.1.p	0.0004692130023613572	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-biocyc	Metabolite Annotation Conformity Per Database - biocyc	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0012302619870752096	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-chebi	Metabolite Annotation Conformity Per Database - chebi	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0025315260281786323	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-hmdb	Metabolite Annotation Conformity Per Database - hmdb	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0011599399149417877	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-inchi	Metabolite Annotation Conformity Per Database - inchi	annotation_met	1.0	0	lane821s003037_bin.1.p	0.000487765995785594	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-inchikey	Metabolite Annotation Conformity Per Database - inchikey	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0011904910206794739	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-kegg.compound	Metabolite Annotation Conformity Per Database - kegg.compound	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0011882249964401126	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-metanetx.chemical	Metabolite Annotation Conformity Per Database - metanetx.chemical	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0011116070672869682	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-pubchem.compound	Metabolite Annotation Conformity Per Database - pubchem.compound	annotation_met	1.0	0	lane821s003037_bin.1.p	0.0005638310685753822	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-reactome	Metabolite Annotation Conformity Per Database - reactome	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0012071090750396252	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-seed.compound	Metabolite Annotation Conformity Per Database - seed.compound	annotation_met	0.0	0	lane821s003037_bin.1.p	0.0012578360037878156	1.0	1.0	passed
test_metabolite_id_namespace_consistency	Uniform Metabolite Identifier Namespace	annotation_met	0.0	0	lane821s003037_bin.1.p	0.014606973971240222	1.0	1.0	passed
test_metabolite_sbo_presence	Metabolite General SBO Presence	annotation_sbo	0.0	0	lane821s003037_bin.1.p	0.0019210379105061293	1.0	1.0	failed
test_metabolite_specific_sbo_presence	Metabolite SBO:0000247 Presence	annotation_sbo	0.0	0	lane821s003037_bin.1.p	0.001360085909254849	1.0	1.0	failed
test_metabolites_charge_presence	Metabolites without Charge	basic_met	0.0	0	lane821s003037_bin.1.p	0.00017011095769703388			passed
test_metabolites_formula_presence	Metabolites without Formula	basic_met	0.0	0	lane821s003037_bin.1.p	0.00022387702483683825			passed
test_metabolites_presence	Total Metabolites	basic_info	1.0	1277	lane821s003037_bin.1.p	0.00026378000620752573			passed
test_model_id_presence	Model Identifier	basic_info	0.0	-1.0	lane821s003037_bin.1.p	7.735693361610174e-05			passed
test_ngam_presence	Non-Growth Associated Maintenance Reaction	energy_metabolism	0.0	1	lane821s003037_bin.1.p	0.14474960893858224			passed
test_number_independent_conservation_relations	Independent Conservation Relations	matrix	0.022709475332811275	29	lane821s003037_bin.1.p	7.602831518044695			passed
