model	metabolite
lane122s000521_bin.2.p	dextrin
lane122s000521_bin.2.p	dxyl
lane122s000521_bin.2.p	fe2
lane122s000521_bin.2.p	fol
lane122s000521_bin.2.p	fuc
lane122s000521_bin.2.p	galctn__D
lane122s000521_bin.2.p	galman4
lane122s000521_bin.2.p	galman6
lane122s000521_bin.2.p	galt
lane122s000521_bin.2.p	galur
lane122s000521_bin.2.p	gam
lane122s000521_bin.2.p	glc__D
lane122s000521_bin.2.p	glcman4
lane122s000521_bin.2.p	glcman6
lane122s000521_bin.2.p	glcur
lane122s000521_bin.2.p	gln__L
lane122s000521_bin.2.p	glu__L
lane122s000521_bin.2.p	glucan4
lane122s000521_bin.2.p	glucan6
lane122s000521_bin.2.p	gly_asn__L
lane122s000521_bin.2.p	glyc3p
lane122s000521_bin.2.p	glyc
lane122s000521_bin.2.p	h2o
lane122s000521_bin.2.p	h
lane122s000521_bin.2.p	indole
lane122s000521_bin.2.p	k
lane122s000521_bin.2.p	lcts
lane122s000521_bin.2.p	lmn2
lane122s000521_bin.2.p	lys__L
lane122s000521_bin.2.p	mal__D
lane122s000521_bin.2.p	malt
lane122s000521_bin.2.p	malthx
lane122s000521_bin.2.p	malttr
lane122s000521_bin.2.p	maltttr
lane122s000521_bin.2.p	man
lane122s000521_bin.2.p	manb
lane122s000521_bin.2.p	manttr
lane122s000521_bin.2.p	melib
lane122s000521_bin.2.p	meoh
lane122s000521_bin.2.p	met__D
lane122s000521_bin.2.p	met__L
lane122s000521_bin.2.p	mg2
lane122s000521_bin.2.p	mn2
lane122s000521_bin.2.p	mnl
lane122s000521_bin.2.p	nmn
lane122s000521_bin.2.p	no2
lane122s000521_bin.2.p	no3
lane122s000521_bin.2.p	no
lane122s000521_bin.2.p	o2
lane122s000521_bin.2.p	oaa
lane122s000521_bin.2.p	phe__L
lane122s000521_bin.2.p	pheme
lane122s000521_bin.2.p	pro__L
lane122s000521_bin.2.p	progly
lane122s000521_bin.2.p	raffin
lane122s000521_bin.2.p	rbt
lane122s000521_bin.2.p	sbt__D
lane122s000521_bin.2.p	so4
lane122s000521_bin.2.p	spmd
lane122s000521_bin.2.p	sucr
lane122s000521_bin.2.p	thm
lane122s000521_bin.2.p	thr__L
lane122s000521_bin.2.p	tre
lane122s000521_bin.2.p	tyr__L
lane122s000521_bin.2.p	uri
lane122s000521_bin.2.p	xyl__D
lane122s000521_bin.2.p	zn2
lane122s000522_shovill	R_sink_amob_c
lane122s000522_shovill	R_sink_hemeO_c
lane122s000522_shovill	R_sink_lipopb_c
lane122s000522_shovill	R_sink_mobd_c
lane122s000522_shovill	R_sink_mththf_c
lane122s000522_shovill	R_sink_sheme_c
lane122s000522_shovill	14glucan
lane122s000522_shovill	23camp
lane122s000522_shovill	23ccmp
lane122s000522_shovill	23cgmp
lane122s000522_shovill	23cump
lane122s000522_shovill	25dkglcn
lane122s000522_shovill	2hxmp
lane122s000522_shovill	2mbald
lane122s000522_shovill	3amp
lane122s000522_shovill	3cmp
lane122s000522_shovill	3mb
lane122s000522_shovill	3ump
lane122s000522_shovill	4abut
lane122s000522_shovill	4hba
lane122s000522_shovill	5dglcn
lane122s000522_shovill	abt__L
lane122s000522_shovill	ac
lane122s000522_shovill	acac
lane122s000522_shovill	acald
lane122s000522_shovill	acgam
lane122s000522_shovill	actn__R
lane122s000522_shovill	ala_B
lane122s000522_shovill	ala_L_asp__L
lane122s000522_shovill	ala_L_glu__L
lane122s000522_shovill	ala__D
lane122s000522_shovill	ala__L
lane122s000522_shovill	anhgm
lane122s000522_shovill	arab__L
lane122s000522_shovill	arbt
lane122s000522_shovill	arg__L
lane122s000522_shovill	asn__L
lane122s000522_shovill	asp__L
lane122s000522_shovill	btn
lane122s000522_shovill	but
lane122s000522_shovill	butso3
lane122s000522_shovill	bz
lane122s000522_shovill	ca2
lane122s000522_shovill	cell6
lane122s000522_shovill	cellb
lane122s000522_shovill	cgly
lane122s000522_shovill	cit
lane122s000522_shovill	cl
lane122s000522_shovill	co2
lane122s000522_shovill	cobalt2
lane122s000522_shovill	cu2
lane122s000522_shovill	cu
lane122s000522_shovill	cys__L
lane122s000522_shovill	cytd
lane122s000522_shovill	dad_2
lane122s000522_shovill	dca
lane122s000522_shovill	dcyt
lane122s000522_shovill	dextrin
lane122s000522_shovill	drib
lane122s000522_shovill	duri
lane122s000522_shovill	etha
lane122s000522_shovill	ethso3
lane122s000522_shovill	etoh
lane122s000522_shovill	fe2
lane122s000522_shovill	fe3
lane122s000522_shovill	fe3pyovd_kt
lane122s000522_shovill	fol
lane122s000522_shovill	for
lane122s000522_shovill	fru
lane122s000522_shovill	fuc
lane122s000522_shovill	fum
lane122s000522_shovill	g3pg
lane122s000522_shovill	gam
lane122s000522_shovill	glc__D
lane122s000522_shovill	glcn__D
lane122s000522_shovill	glcr
lane122s000522_shovill	glu__L
lane122s000522_shovill	gly
lane122s000522_shovill	gly_pro__L
lane122s000522_shovill	glyb
lane122s000522_shovill	glyc3p
lane122s000522_shovill	glyc
lane122s000522_shovill	gthrd
lane122s000522_shovill	gua
lane122s000522_shovill	h2
lane122s000522_shovill	h2o2
lane122s000522_shovill	h2o
lane122s000522_shovill	h2s
lane122s000522_shovill	h
lane122s000522_shovill	ham
lane122s000522_shovill	hexs
lane122s000522_shovill	his__L
lane122s000522_shovill	hxa
lane122s000522_shovill	hxan
lane122s000522_shovill	ile__L
lane122s000522_shovill	inost
lane122s000522_shovill	isetac
lane122s000522_shovill	k
lane122s000522_shovill	lac__L
lane122s000522_shovill	lcts
lane122s000522_shovill	leu__L
lane122s000522_shovill	lys__L
lane122s000522_shovill	madg
lane122s000522_shovill	mal__L
lane122s000522_shovill	malt
lane122s000522_shovill	malthx
lane122s000522_shovill	man
lane122s000522_shovill	mbdg
lane122s000522_shovill	met_L_ala__L
lane122s000522_shovill	met__D
lane122s000522_shovill	met__L
lane122s000522_shovill	metox__R
lane122s000522_shovill	metox
lane122s000522_shovill	mg2
lane122s000522_shovill	mn2
lane122s000522_shovill	mnl
lane122s000522_shovill	mobd
lane122s000522_shovill	mso3
lane122s000522_shovill	n2
lane122s000522_shovill	ncam
lane122s000522_shovill	nh4
lane122s000522_shovill	no2
lane122s000522_shovill	no3
lane122s000522_shovill	no
lane122s000522_shovill	o2
lane122s000522_shovill	octa
lane122s000522_shovill	orn__L
lane122s000522_shovill	oxa
lane122s000522_shovill	pi
lane122s000522_shovill	pime
lane122s000522_shovill	pnto__R
lane122s000522_shovill	ppa
lane122s000522_shovill	pro__L
lane122s000522_shovill	progly
lane122s000522_shovill	pta
lane122s000522_shovill	ptrc
lane122s000522_shovill	pyovd_kt
lane122s000522_shovill	pyr
lane122s000522_shovill	raffin
lane122s000522_shovill	rib__D
lane122s000522_shovill	ribflv
lane122s000522_shovill	s
lane122s000522_shovill	salcn
lane122s000522_shovill	ser__D
lane122s000522_shovill	ser__L
lane122s000522_shovill	so3
lane122s000522_shovill	so4
lane122s000522_shovill	spmd
lane122s000522_shovill	succ
lane122s000522_shovill	sucr
lane122s000522_shovill	sulfac
lane122s000522_shovill	taur
lane122s000522_shovill	thm
lane122s000522_shovill	thr__L
lane122s000522_shovill	thymd
lane122s000522_shovill	tre
lane122s000522_shovill	tsul
lane122s000522_shovill	udcpdp
lane122s000522_shovill	udcpp
lane122s000522_shovill	ura
lane122s000522_shovill	urate
lane122s000522_shovill	uri
lane122s000522_shovill	xan
lane122s000522_shovill	xyl__D
lane122s000522_shovill	zn2
lane122s000523_bin.1.p	23camp
lane122s000523_bin.1.p	23ccmp
lane122s000523_bin.1.p	23cgmp
lane122s000523_bin.1.p	23cump
lane122s000523_bin.1.p	25dkglcn
lane122s000523_bin.1.p	3cmp
lane122s000523_bin.1.p	3ump
lane122s000523_bin.1.p	abt__L
lane122s000523_bin.1.p	acnam
lane122s000523_bin.1.p	arg__L
lane122s000523_bin.1.p	bz
lane122s000523_bin.1.p	ca2
lane122s000523_bin.1.p	cl
lane122s000523_bin.1.p	cobalt2
lane122s000523_bin.1.p	cu2
lane122s000523_bin.1.p	dextrin
lane122s000523_bin.1.p	dxyl
lane122s000523_bin.1.p	fe2
lane122s000523_bin.1.p	fol
lane122s000523_bin.1.p	frulys
lane122s000523_bin.1.p	fuc
lane122s000523_bin.1.p	g3pc
lane122s000523_bin.1.p	gal_bD
lane122s000523_bin.1.p	galctn__D
lane122s000523_bin.1.p	galur
lane122s000523_bin.1.p	gam
lane122s000523_bin.1.p	glc__D
lane122s000523_bin.1.p	gly_asn__L
lane122s000523_bin.1.p	glyc3p
lane122s000523_bin.1.p	glyc
lane122s000523_bin.1.p	h
lane122s000523_bin.1.p	ile__L
lane122s000523_bin.1.p	k
lane122s000523_bin.1.p	lcts
lane122s000523_bin.1.p	malt
lane122s000523_bin.1.p	malthx
lane122s000523_bin.1.p	malttr
lane122s000523_bin.1.p	maltttr
lane122s000523_bin.1.p	man
lane122s000523_bin.1.p	melib
lane122s000523_bin.1.p	mg2
lane122s000523_bin.1.p	mn2
lane122s000523_bin.1.p	no3
lane122s000523_bin.1.p	o2
lane122s000523_bin.1.p	phe__L
lane122s000523_bin.1.p	pnto__R
lane122s000523_bin.1.p	pro__L
lane122s000523_bin.1.p	raffin
lane122s000523_bin.1.p	rbt
lane122s000523_bin.1.p	sbt__D
lane122s000523_bin.1.p	so4
lane122s000523_bin.1.p	sucr
lane122s000523_bin.1.p	tartr__L
lane122s000523_bin.1.p	thm
lane122s000523_bin.1.p	thr__L
lane122s000523_bin.1.p	tre
lane122s000523_bin.1.p	tsul
lane122s000523_bin.1.p	tyr__L
lane122s000523_bin.1.p	xyl__D
lane122s000523_bin.1.p	xylan4
lane122s000523_bin.1.p	xylan8
lane122s000523_bin.1.p	zn2
lane122s000524_shovill	23camp
lane122s000524_shovill	23ccmp
lane122s000524_shovill	23cgmp
lane122s000524_shovill	23cump
lane122s000524_shovill	25dkglcn
lane122s000524_shovill	arbt
lane122s000524_shovill	arg__L
lane122s000524_shovill	asn__L
lane122s000524_shovill	ca2
lane122s000524_shovill	cell6
lane122s000524_shovill	cellb
lane122s000524_shovill	cl
lane122s000524_shovill	co2
lane122s000524_shovill	cobalt2
lane122s000524_shovill	cu2
lane122s000524_shovill	cyan
lane122s000524_shovill	dextrin
lane122s000524_shovill	fol
lane122s000524_shovill	fru
lane122s000524_shovill	fum
lane122s000524_shovill	gam
lane122s000524_shovill	glc__D
lane122s000524_shovill	gln__L
lane122s000524_shovill	gly
lane122s000524_shovill	gua
lane122s000524_shovill	h
lane122s000524_shovill	ham
lane122s000524_shovill	his__L
lane122s000524_shovill	k
lane122s000524_shovill	lac__D
lane122s000524_shovill	madg
lane122s000524_shovill	mal__L
lane122s000524_shovill	malt
lane122s000524_shovill	man1p
lane122s000524_shovill	man
lane122s000524_shovill	mbdg
lane122s000524_shovill	mg2
lane122s000524_shovill	mmet
lane122s000524_shovill	mn2
lane122s000524_shovill	mnl
lane122s000524_shovill	nh4
lane122s000524_shovill	no2
lane122s000524_shovill	no3
lane122s000524_shovill	no
lane122s000524_shovill	o2
lane122s000524_shovill	ribflv
lane122s000524_shovill	s
lane122s000524_shovill	salchs4fe
lane122s000524_shovill	salcn
lane122s000524_shovill	so4
lane122s000524_shovill	tgt
lane122s000524_shovill	thm
lane122s000524_shovill	thymd
lane122s000524_shovill	tre
lane122s000524_shovill	tsul
lane122s000524_shovill	udcpdp
lane122s000524_shovill	zn2
lane122s000525_bin.1.p	5mcsn
lane122s000525_bin.1.p	6pgc
lane122s000525_bin.1.p	LalaDgluMdap
lane122s000525_bin.1.p	acgam
lane122s000525_bin.1.p	adn
lane122s000525_bin.1.p	arbt
lane122s000525_bin.1.p	arg__L
lane122s000525_bin.1.p	asn__L
lane122s000525_bin.1.p	asp__L
lane122s000525_bin.1.p	btn
lane122s000525_bin.1.p	butso3
lane122s000525_bin.1.p	bz
lane122s000525_bin.1.p	bzal
lane122s000525_bin.1.p	ca2
lane122s000525_bin.1.p	cell4
lane122s000525_bin.1.p	cellb
lane122s000525_bin.1.p	cgly
lane122s000525_bin.1.p	ch4s
lane122s000525_bin.1.p	chol
lane122s000525_bin.1.p	chor
lane122s000525_bin.1.p	cit
lane122s000525_bin.1.p	cl
lane122s000525_bin.1.p	co2
lane122s000525_bin.1.p	cobalt2
lane122s000525_bin.1.p	creat
lane122s000525_bin.1.p	csn
lane122s000525_bin.1.p	cu2
lane122s000525_bin.1.p	cu
lane122s000525_bin.1.p	cys__L
lane122s000525_bin.1.p	dad_2
lane122s000525_bin.1.p	dca
lane122s000525_bin.1.p	drib
lane122s000525_bin.1.p	dxyl
lane122s000525_bin.1.p	enter
lane122s000525_bin.1.p	etha
lane122s000525_bin.1.p	ethso3
lane122s000525_bin.1.p	etoh
lane122s000525_bin.1.p	fad
lane122s000525_bin.1.p	fe2
lane122s000525_bin.1.p	fe3
lane122s000525_bin.1.p	fe3pyovd_kt
lane122s000525_bin.1.p	feenter
lane122s000525_bin.1.p	for
lane122s000525_bin.1.p	forglu
lane122s000525_bin.1.p	fru
lane122s000525_bin.1.p	fuc
lane122s000525_bin.1.p	fum
lane122s000525_bin.1.p	g3pc
lane122s000525_bin.1.p	g3pe
lane122s000525_bin.1.p	g3pg
lane122s000525_bin.1.p	g3pi
lane122s000525_bin.1.p	g3ps
lane122s000525_bin.1.p	galctn__D
lane122s000525_bin.1.p	galur
lane122s000525_bin.1.p	gam
lane122s000525_bin.1.p	glc__D
lane122s000525_bin.1.p	glcman4
lane122s000525_bin.1.p	glcn__D
lane122s000525_bin.1.p	glcn
lane122s000525_bin.1.p	glcur
lane122s000525_bin.1.p	gln__L
lane122s000525_bin.1.p	glu__L
lane122s000525_bin.1.p	glucan4
lane122s000525_bin.1.p	glucan6
lane122s000525_bin.1.p	glyb
lane122s000525_bin.1.p	glyc3p
lane122s000525_bin.1.p	glyc__R
lane122s000525_bin.1.p	glyc
lane122s000525_bin.1.p	gsn
lane122s000525_bin.1.p	gua
lane122s000525_bin.1.p	h2o
lane122s000525_bin.1.p	h2s
lane122s000525_bin.1.p	h
lane122s000525_bin.1.p	hexs
lane122s000525_bin.1.p	his__L
lane122s000525_bin.1.p	hom__L
lane122s000525_bin.1.p	hqn
lane122s000525_bin.1.p	hxa
lane122s000525_bin.1.p	hxan
lane122s000525_bin.1.p	idon__L
lane122s000525_bin.1.p	ile__L
lane122s000525_bin.1.p	inost
lane122s000525_bin.1.p	ins
lane122s000525_bin.1.p	isetac
lane122s000525_bin.1.p	k
lane122s000525_bin.1.p	lac__L
lane122s000525_bin.1.p	lcts
lane122s000525_bin.1.p	leu__L
lane122s000525_bin.1.p	lmn2
lane122s000525_bin.1.p	lys__L
lane122s000525_bin.1.p	madg
lane122s000525_bin.1.p	mal__L
lane122s000525_bin.1.p	malt
lane122s000525_bin.1.p	malthx
lane122s000525_bin.1.p	malttr
lane122s000525_bin.1.p	maltttr
lane122s000525_bin.1.p	man
lane122s000525_bin.1.p	mbdg
lane122s000525_bin.1.p	melib
lane122s000525_bin.1.p	meoh
lane122s000525_bin.1.p	mg2
lane122s000525_bin.1.p	mn2
lane122s000525_bin.1.p	mso3
lane122s000525_bin.1.p	nh4
lane122s000525_bin.1.p	o2
lane122s000525_bin.1.p	ocdcea
lane122s000525_bin.1.p	octa
lane122s000525_bin.1.p	orn
lane122s000525_bin.1.p	oxa
lane122s000525_bin.1.p	phe__L
lane122s000525_bin.1.p	pi
lane122s000525_bin.1.p	pnto__R
lane122s000525_bin.1.p	ppa
lane122s000525_bin.1.p	ppap
lane122s000525_bin.1.p	pro__L
lane122s000525_bin.1.p	progly
lane122s000525_bin.1.p	pta
lane122s000525_bin.1.p	ptrc
lane122s000525_bin.1.p	pydxn
lane122s000525_bin.1.p	pyovd_kt
lane122s000525_bin.1.p	quin
lane122s000525_bin.1.p	raffin
lane122s000525_bin.1.p	rib__D
lane122s000525_bin.1.p	ribflv
lane122s000525_bin.1.p	rmn
lane122s000525_bin.1.p	s
lane122s000525_bin.1.p	salcn
lane122s000525_bin.1.p	sbt__D
lane122s000525_bin.1.p	skm
lane122s000525_bin.1.p	so3
lane122s000525_bin.1.p	so4
lane122s000525_bin.1.p	spmd
lane122s000525_bin.1.p	succ
lane122s000525_bin.1.p	sucr
lane122s000525_bin.1.p	sulfac
lane122s000525_bin.1.p	taur
lane122s000525_bin.1.p	tgt
lane122s000525_bin.1.p	thm
lane122s000525_bin.1.p	thr__L
lane122s000525_bin.1.p	tol
lane122s000525_bin.1.p	tre6p
lane122s000525_bin.1.p	tre
lane122s000525_bin.1.p	trp__L
lane122s000525_bin.1.p	tyr__L
lane122s000525_bin.1.p	udcpp
lane122s000525_bin.1.p	val__L
lane122s000525_bin.1.p	xtsn
lane122s000525_bin.1.p	xyl3
lane122s000525_bin.1.p	xyl__D
lane122s000525_bin.1.p	xylan4
lane122s000525_bin.1.p	xylb
lane122s000525_bin.1.p	zn2
lane122s000527_megahit	R_sink_2ohph_c
lane122s000527_megahit	R_sink_amob_c
lane122s000527_megahit	R_sink_mobd_c
lane122s000527_megahit	23camp
lane122s000527_megahit	23ccmp
lane122s000527_megahit	23cgmp
lane122s000527_megahit	23cump
lane122s000527_megahit	25dkglcn
lane122s000527_megahit	2ddglcn
lane122s000527_megahit	2dhglcn
lane122s000527_megahit	2hxmp
lane122s000527_megahit	3mb
lane122s000527_megahit	4abutn
lane122s000527_megahit	4ahmmp
lane122s000527_megahit	4hphac
lane122s000527_megahit	4hpro_LT
lane122s000527_megahit	5drib
lane122s000527_megahit	5mcsn
lane122s000527_megahit	LalaDgluMdap
lane122s000527_megahit	Larab
lane122s000527_megahit	R_3hcmrs7e
lane122s000527_megahit	abt__L
lane122s000527_megahit	ac
lane122s000527_megahit	acac
lane122s000527_megahit	acald
lane122s000527_megahit	acgam
lane122s000527_megahit	acglu
lane122s000527_megahit	actn__R
lane122s000527_megahit	akg
lane122s000527_megahit	ala_B
lane122s000527_megahit	ala__L
lane122s000527_megahit	alaala
lane122s000527_megahit	arab__L
lane122s000527_megahit	arbt
lane122s000527_megahit	arg__L
lane122s000527_megahit	asn__L
lane122s000527_megahit	aso3
lane122s000527_megahit	aso4
lane122s000527_megahit	asp__D
lane122s000527_megahit	btn
lane122s000527_megahit	but
lane122s000527_megahit	butso3
lane122s000527_megahit	bz
lane122s000527_megahit	ca2
lane122s000527_megahit	cellb
lane122s000527_megahit	chol
lane122s000527_megahit	chtbs
lane122s000527_megahit	cit
lane122s000527_megahit	cl
lane122s000527_megahit	co2
lane122s000527_megahit	cobalt2
lane122s000527_megahit	cu2
lane122s000527_megahit	cu
lane122s000527_megahit	cytd
lane122s000527_megahit	dca
lane122s000527_megahit	dcyt
lane122s000527_megahit	ddca
lane122s000527_megahit	drib
lane122s000527_megahit	dxyl
lane122s000527_megahit	enter
lane122s000527_megahit	ethso3
lane122s000527_megahit	etoh
lane122s000527_megahit	fe2
lane122s000527_megahit	fe3
lane122s000527_megahit	fe3dcit
lane122s000527_megahit	fe3pyovd_kt
lane122s000527_megahit	for
lane122s000527_megahit	fru
lane122s000527_megahit	fuc__L
lane122s000527_megahit	gal_bD
lane122s000527_megahit	gal
lane122s000527_megahit	galctn__D
lane122s000527_megahit	galur
lane122s000527_megahit	gam
lane122s000527_megahit	gcald
lane122s000527_megahit	glc__D
lane122s000527_megahit	glcur
lane122s000527_megahit	gln__L
lane122s000527_megahit	glu__L
lane122s000527_megahit	glucan4
lane122s000527_megahit	glucan6
lane122s000527_megahit	glyb
lane122s000527_megahit	glyc2p
lane122s000527_megahit	glyc3p
lane122s000527_megahit	glyc
lane122s000527_megahit	gsn
lane122s000527_megahit	gthox
lane122s000527_megahit	gthrd
lane122s000527_megahit	gua
lane122s000527_megahit	h2
lane122s000527_megahit	h2s
lane122s000527_megahit	h
lane122s000527_megahit	hdcea
lane122s000527_megahit	hom__L
lane122s000527_megahit	hqn
lane122s000527_megahit	hxa
lane122s000527_megahit	hxan
lane122s000527_megahit	ile__L
lane122s000527_megahit	inost
lane122s000527_megahit	isetac
lane122s000527_megahit	k
lane122s000527_megahit	leu__L
lane122s000527_megahit	lmn2
lane122s000527_megahit	lys__L
lane122s000527_megahit	mal__L
lane122s000527_megahit	malttr
lane122s000527_megahit	man1p
lane122s000527_megahit	man
lane122s000527_megahit	manttr
lane122s000527_megahit	melib
lane122s000527_megahit	meoh
lane122s000527_megahit	met__D
lane122s000527_megahit	mg2
lane122s000527_megahit	mn2
lane122s000527_megahit	no3
lane122s000527_megahit	o2
lane122s000527_megahit	oaa
lane122s000527_megahit	ocdca
lane122s000527_megahit	ocdcea
lane122s000527_megahit	octa
lane122s000527_megahit	orn__L
lane122s000527_megahit	orot
lane122s000527_megahit	oxa
lane122s000527_megahit	phe__L
lane122s000527_megahit	pheme
lane122s000527_megahit	pi
lane122s000527_megahit	pime
lane122s000527_megahit	pnto__R
lane122s000527_megahit	ppa
lane122s000527_megahit	ppap
lane122s000527_megahit	pro__L
lane122s000527_megahit	progly
lane122s000527_megahit	pta
lane122s000527_megahit	ptrc
lane122s000527_megahit	pyovd_kt
lane122s000527_megahit	pyr
lane122s000527_megahit	raffin
lane122s000527_megahit	rib__D
lane122s000527_megahit	ribflv
lane122s000527_megahit	rnam
lane122s000527_megahit	s
lane122s000527_megahit	salchs4
lane122s000527_megahit	salchs4fe
lane122s000527_megahit	salcn
lane122s000527_megahit	sbt__D
lane122s000527_megahit	ser__D
lane122s000527_megahit	skm
lane122s000527_megahit	so3
lane122s000527_megahit	so4
lane122s000527_megahit	spmd
lane122s000527_megahit	succ
lane122s000527_megahit	sucr
lane122s000527_megahit	sulfac
lane122s000527_megahit	thr__L
lane122s000527_megahit	thymd
lane122s000527_megahit	tol
lane122s000527_megahit	tre
lane122s000527_megahit	tsul
lane122s000527_megahit	ttdca
lane122s000527_megahit	ttdcea
lane122s000527_megahit	tyr__L
lane122s000527_megahit	urea
lane122s000527_megahit	uri
lane122s000527_megahit	val__L
lane122s000527_megahit	xyl3
lane122s000527_megahit	xyl__D
lane122s000527_megahit	xylb
lane122s000527_megahit	zn2
lane122s000528_shovill	5dglcn
lane122s000528_shovill	Larab
lane122s000528_shovill	acgam
lane122s000528_shovill	adn
lane122s000528_shovill	arab__L
lane122s000528_shovill	arbt
lane122s000528_shovill	arg__L
lane122s000528_shovill	asn__L
lane122s000528_shovill	ca2
lane122s000528_shovill	cell4
lane122s000528_shovill	cellb
lane122s000528_shovill	cgly
lane122s000528_shovill	ch4s
lane122s000528_shovill	chol
lane122s000528_shovill	chols
lane122s000528_shovill	cit
lane122s000528_shovill	cl
lane122s000528_shovill	cobalt2
lane122s000528_shovill	cu2
lane122s000528_shovill	cyan
lane122s000528_shovill	cytd
lane122s000528_shovill	dextrin
lane122s000528_shovill	drib
lane122s000528_shovill	fe2
lane122s000528_shovill	fol
lane122s000528_shovill	fru
lane122s000528_shovill	frulys
lane122s000528_shovill	g3pc
lane122s000528_shovill	galt
lane122s000528_shovill	galur
lane122s000528_shovill	gam
lane122s000528_shovill	glc__D
lane122s000528_shovill	glcur
lane122s000528_shovill	gln__L
lane122s000528_shovill	glu__L
lane122s000528_shovill	gly_asn__L
lane122s000528_shovill	gly
lane122s000528_shovill	glyc3p
lane122s000528_shovill	glyc
lane122s000528_shovill	gsn
lane122s000528_shovill	gthox
lane122s000528_shovill	gthrd
lane122s000528_shovill	gua
lane122s000528_shovill	h2o2
lane122s000528_shovill	h2o
lane122s000528_shovill	h2s
lane122s000528_shovill	h
lane122s000528_shovill	hexs
lane122s000528_shovill	his__L
lane122s000528_shovill	hqn
lane122s000528_shovill	inost
lane122s000528_shovill	ins
lane122s000528_shovill	k
lane122s000528_shovill	lac__L
lane122s000528_shovill	lcts
lane122s000528_shovill	leu__L
lane122s000528_shovill	lipoate
lane122s000528_shovill	lys__L
lane122s000528_shovill	madg
lane122s000528_shovill	mal__D
lane122s000528_shovill	mal__L
lane122s000528_shovill	malt
lane122s000528_shovill	malthp
lane122s000528_shovill	malttr
lane122s000528_shovill	maltttr
lane122s000528_shovill	man
lane122s000528_shovill	mbdg
lane122s000528_shovill	melib
lane122s000528_shovill	meoh
lane122s000528_shovill	met_L_ala__L
lane122s000528_shovill	met__D
lane122s000528_shovill	met__L
lane122s000528_shovill	metox__R
lane122s000528_shovill	metox
lane122s000528_shovill	mg2
lane122s000528_shovill	mmet
lane122s000528_shovill	mn2
lane122s000528_shovill	mnl
lane122s000528_shovill	nh4
lane122s000528_shovill	no2
lane122s000528_shovill	no3
lane122s000528_shovill	o2
lane122s000528_shovill	orn__L
lane122s000528_shovill	phe__L
lane122s000528_shovill	pi
lane122s000528_shovill	pnto__R
lane122s000528_shovill	ppa
lane122s000528_shovill	ppap
lane122s000528_shovill	ppoh
lane122s000528_shovill	pro__L
lane122s000528_shovill	ptrc
lane122s000528_shovill	pyovd_kt
lane122s000528_shovill	pyr
lane122s000528_shovill	raffin
lane122s000528_shovill	rib__D
lane122s000528_shovill	ribflv
lane122s000528_shovill	rmn
lane122s000528_shovill	s
lane122s000528_shovill	salchs4fe
lane122s000528_shovill	salcn
lane122s000528_shovill	sbt__D
lane122s000528_shovill	so3
lane122s000528_shovill	so4
lane122s000528_shovill	starch
lane122s000528_shovill	succ
lane122s000528_shovill	sucr
lane122s000528_shovill	sula
lane122s000528_shovill	sulfac
lane122s000528_shovill	tartr__L
lane122s000528_shovill	taur
lane122s000528_shovill	tcynt
lane122s000528_shovill	thm
lane122s000528_shovill	thr__L
lane122s000528_shovill	tmam
lane122s000528_shovill	tol
lane122s000528_shovill	tre
lane122s000528_shovill	trp__L
lane122s000528_shovill	tsul
lane122s000528_shovill	tyr__L
lane122s000528_shovill	udcpp
lane122s000528_shovill	uri
lane122s000528_shovill	xyl__D
lane122s000528_shovill	zn2
lane122s000529_megahit	14glucan
lane122s000529_megahit	25dkglcn
lane122s000529_megahit	2dhglcn
lane122s000529_megahit	5dglcn
lane122s000529_megahit	LalaDgluMdap
lane122s000529_megahit	Lcyst
lane122s000529_megahit	ac
lane122s000529_megahit	acald
lane122s000529_megahit	acgam
lane122s000529_megahit	acmana
lane122s000529_megahit	adn
lane122s000529_megahit	ala_B
lane122s000529_megahit	ala_L_asp__L
lane122s000529_megahit	ala_L_glu__L
lane122s000529_megahit	ala__D
lane122s000529_megahit	ala__L
lane122s000529_megahit	alltn
lane122s000529_megahit	anhgm
lane122s000529_megahit	arab__L
lane122s000529_megahit	arbt
lane122s000529_megahit	arg__L
lane122s000529_megahit	aso3
lane122s000529_megahit	aso4
lane122s000529_megahit	btn
lane122s000529_megahit	but
lane122s000529_megahit	buts
lane122s000529_megahit	butso3
lane122s000529_megahit	bz
lane122s000529_megahit	ca2
lane122s000529_megahit	cellb
lane122s000529_megahit	cgly
lane122s000529_megahit	chol
lane122s000529_megahit	chols
lane122s000529_megahit	cinnm
lane122s000529_megahit	cit
lane122s000529_megahit	cl
lane122s000529_megahit	co2
lane122s000529_megahit	cobalt2
lane122s000529_megahit	csn
lane122s000529_megahit	cu2
lane122s000529_megahit	cyan
lane122s000529_megahit	cytd
lane122s000529_megahit	dextrin
lane122s000529_megahit	drib
lane122s000529_megahit	dxyl
lane122s000529_megahit	ethso3
lane122s000529_megahit	etoh
lane122s000529_megahit	fe2
lane122s000529_megahit	fe3pyovd_kt
lane122s000529_megahit	feenter
lane122s000529_megahit	fol
lane122s000529_megahit	forglu
lane122s000529_megahit	fru
lane122s000529_megahit	fum
lane122s000529_megahit	g3pc
lane122s000529_megahit	gal_bD
lane122s000529_megahit	gal
lane122s000529_megahit	galctn__D
lane122s000529_megahit	galctn__L
lane122s000529_megahit	galt
lane122s000529_megahit	galur
lane122s000529_megahit	gam
lane122s000529_megahit	glc__D
